125441478951575552,negative,apple
125435218017525760,negative,apple
125420263687995392,negative,apple
125408962215555072,negative,apple
125408737296003072,negative,apple
125408701166256128,negative,apple
125407447383937025,negative,apple
125406743923671040,negative,apple
125405260650000384,negative,apple
125405005493706752,negative,apple
125404317669785600,negative,apple
125400161886277632,negative,apple
125399780527570944,negative,apple
125395636219678720,negative,apple
125394863255588864,negative,apple
125394746452619265,negative,apple
125394663573172224,negative,apple
125380163302199296,negative,apple
125371779039502336,negative,apple
125369698840887297,negative,apple
125368089159286784,negative,apple
125365852487942145,negative,apple
125365814579826688,negative,apple
125365581170999296,negative,apple
125355869859876864,negative,apple
125355139409252352,negative,apple
125347619072512000,negative,apple
125346783390990337,negative,apple
125341902739484672,negative,apple
125341804857008128,negative,apple
125338210158125056,negative,apple
125336335656558592,negative,apple
125334948017213441,negative,apple
125334519254482944,negative,apple
125333948556521472,negative,apple
125330337847975937,negative,apple
125330038248849408,negative,apple
125329867674886144,negative,apple
125327896066785280,negative,apple
125313086465904641,negative,apple
125311989751877632,negative,apple
125309975881977857,negative,apple
125309448108519424,negative,apple
125309427422203904,negative,apple
125307394640199680,negative,apple
125305396842856448,negative,apple
125304159581900800,negative,apple
125303217214062592,negative,apple
125302079752384512,negative,apple
125301860256063488,negative,apple
125301393560047616,negative,apple
125301265700892672,negative,apple
125295729139908608,negative,apple
125294978623746048,negative,apple
125277260872822786,negative,apple
125276004817190914,negative,apple
125271422431014914,negative,apple
125269239207706624,negative,apple
125269161327865856,negative,apple
125268117680160768,negative,apple
125267178336419840,negative,apple
125265721281351680,negative,apple
125261285083447296,negative,apple
125247130762883072,negative,apple
125245780192792576,negative,apple
125245246136258561,negative,apple
125245104859529216,negative,apple
125236708403970048,negative,apple
125236166151774208,negative,apple
125232266849947648,negative,apple
125230743990444032,negative,apple
125230107580317696,negative,apple
125227837438435328,negative,apple
125224588253741056,negative,apple
125223685194915840,negative,apple
125212404299735040,negative,apple
125204228967903232,negative,apple
125202037293064192,negative,apple
125129328446017536,negative,apple
126417484017451009,neutral,apple
126415742177513472,neutral,apple
126415618625912832,neutral,apple
126414657836687362,neutral,apple
126410146703351808,neutral,apple
126409984836763648,neutral,apple
126407959495442432,neutral,apple
126407672521162753,neutral,apple
126407511531192320,neutral,apple
126405911697817600,neutral,apple
126405821482532864,neutral,apple
126405160934178816,neutral,apple
126403530838913024,neutral,apple
126401882766839811,neutral,apple
126400491067416576,neutral,apple
126394795802370049,neutral,apple
126393452324855808,neutral,apple
126389413054910464,neutral,apple
126387460463788032,neutral,apple
126386085164101634,neutral,apple
126384526925639681,neutral,apple
126383125059211265,neutral,apple
126382776072146944,neutral,apple
126381578975842304,neutral,apple
126380323733909504,neutral,apple
126379730827083776,neutral,apple
126377120023842816,neutral,apple
126375024595705856,neutral,apple
126374630377275392,neutral,apple
126370776013213697,neutral,apple
126368680459251712,neutral,apple
126368285259350017,neutral,apple
126368127524159488,neutral,apple
126364189097865216,neutral,apple
126362867778859008,neutral,apple
126360821419884544,neutral,apple
126360182308618240,neutral,apple
126358012343492608,neutral,apple
126357527196741632,neutral,apple
126353359962775552,neutral,apple
126351669029126144,neutral,apple
126348857071239168,neutral,apple
126347890196103168,neutral,apple
126346633721032705,neutral,apple
126346584068861952,neutral,apple
126343124174901248,neutral,apple
126339328434651136,neutral,apple
126336867477094400,neutral,apple
126336687382081536,neutral,apple
126331354718801921,neutral,apple
126330974270271488,neutral,apple
126330155441467392,neutral,apple
126329388320043008,neutral,apple
126329109759524865,neutral,apple
126328424624160768,neutral,apple
126326886354784256,neutral,apple
126325069281624064,neutral,apple
126324621279641601,neutral,apple
126324256236765185,neutral,apple
126323574989520896,neutral,apple
126323533696614402,neutral,apple
126321197062426624,neutral,apple
126320247379730432,neutral,apple
126320076063379456,neutral,apple
126318553031917569,neutral,apple
126317201962700800,neutral,apple
126316594971422720,neutral,apple
126316179429134336,neutral,apple
126315088641658881,neutral,apple
126314701721309184,neutral,apple
126312423132102657,neutral,apple
126311681126187008,neutral,apple
126311223343058946,neutral,apple
126309939961536513,neutral,apple
126308556294205441,neutral,apple
126307117274644480,neutral,apple
126302918797312000,neutral,apple
126302719882444801,neutral,apple
126301989486342145,neutral,apple
126301301511426049,neutral,apple
126300596633481216,neutral,apple
126300304600866816,neutral,apple
126298592364331008,neutral,apple
126294550535872512,neutral,apple
126294304628019201,neutral,apple
126293879166205952,neutral,apple
126293725155569664,neutral,apple
126292279009882113,neutral,apple
126292233963053056,neutral,apple
126292109727768576,neutral,apple
126291860305100801,neutral,apple
126290154737504256,neutral,apple
126289716097196032,neutral,apple
126287512296632320,neutral,apple
126283761754185728,neutral,apple
126283639959990274,neutral,apple
126283441657495552,neutral,apple
126283440457912320,neutral,apple
126283024278110208,neutral,apple
126281432644595713,neutral,apple
126280507729260544,neutral,apple
126279672433614848,neutral,apple
126277810431074304,neutral,apple
126272713332506624,neutral,apple
126267746739699713,neutral,apple
126257394622808064,neutral,apple
126243528832593920,neutral,apple
126232037492404224,neutral,apple
126229089651654656,neutral,apple
126225922159427584,neutral,apple
126219340214304768,neutral,apple
126218596786511873,neutral,apple
126217194173501441,neutral,apple
126213965817708544,neutral,apple
126211975595311104,neutral,apple
126209902241787904,neutral,apple
126205800359280640,neutral,apple
126201991125929984,neutral,apple
126197405015220225,neutral,apple
126192452297170945,neutral,apple
126186955296878592,neutral,apple
126186795808456704,neutral,apple
126185114173583360,neutral,apple
126177221571395584,neutral,apple
126171911523794944,neutral,apple
126165547154018304,neutral,apple
126163403063570432,neutral,apple
126157019072835584,neutral,apple
126149567036137473,neutral,apple
126148184358653954,neutral,apple
126147867478982656,neutral,apple
126146495396319232,neutral,apple
126141631291326464,neutral,apple
126141628372090880,neutral,apple
126141580682854400,neutral,apple
126141157146238976,neutral,apple
126134865887363072,neutral,apple
126130171404230656,neutral,apple
126125830094061568,neutral,apple
126125799744094208,neutral,apple
126125182405447680,neutral,apple
126124917992341504,neutral,apple
126122372775415808,neutral,apple
126118389591711744,neutral,apple
126113944891949056,neutral,apple
126110863550717952,neutral,apple
126110770864979968,neutral,apple
126110374549405696,neutral,apple
126109969912311810,neutral,apple
126107127231152129,neutral,apple
126106914684796928,neutral,apple
126105236229193728,neutral,apple
126105175294357505,neutral,apple
126104490511319041,neutral,apple
126104322999197696,neutral,apple
126104244402126848,neutral,apple
126102213956337664,neutral,apple
126102037057388544,neutral,apple
126098699196698624,neutral,apple
126095965391298560,neutral,apple
126094392183357443,neutral,apple
126094029015355392,neutral,apple
126094027140513792,neutral,apple
126091878469869568,neutral,apple
126089815136538624,neutral,apple
126089347639427072,neutral,apple
126087892580827137,neutral,apple
126086553415057408,neutral,apple
126082898783780864,neutral,apple
126081812236738560,neutral,apple
126079649959772160,neutral,apple
126078565346312192,neutral,apple
126073142107045888,neutral,apple
126072051118260225,neutral,apple
126071173640499200,neutral,apple
126068964685135872,neutral,apple
126066994008162305,neutral,apple
126066452787773443,neutral,apple
126065983138955265,neutral,apple
126065529684369408,neutral,apple
126061182720278528,neutral,apple
126057389333020672,neutral,apple
126056940060155904,neutral,apple
126055880394420224,neutral,apple
126054998080622593,neutral,apple
126054725727698944,neutral,apple
126054145617694720,neutral,apple
126052649475915776,neutral,apple
126051375422504961,neutral,apple
126049560878526464,neutral,apple
126044185815040000,neutral,apple
126044055644807169,neutral,apple
126043954641780736,neutral,apple
126042506717704192,neutral,apple
126041773356232704,neutral,apple
126041570876203009,neutral,apple
126040050441011200,neutral,apple
126039521853845504,neutral,apple
126039090578735104,neutral,apple
126031463647944704,neutral,apple
126030091892432896,neutral,apple
126029114850295809,neutral,apple
126022527578406912,neutral,apple
126021436149211136,neutral,apple
126019432194650113,neutral,apple
126018538531061760,neutral,apple
126017685246050304,neutral,apple
126017643747606528,neutral,apple
126016494701256704,neutral,apple
126016405085757440,neutral,apple
126014643826208768,neutral,apple
126014277814468608,neutral,apple
126014214467895297,neutral,apple
126014102379302912,neutral,apple
126013626426466304,neutral,apple
126012833128390656,neutral,apple
126012515019784192,neutral,apple
126012034545496065,neutral,apple
126012004312956928,neutral,apple
126011120694726656,neutral,apple
126010471202566144,neutral,apple
126009386022879232,neutral,apple
126008776322064384,neutral,apple
126007705600135168,neutral,apple
126006669535744000,neutral,apple
126006572420833282,neutral,apple
126006349959135232,neutral,apple
126004552557273088,neutral,apple
126003746135224320,neutral,apple
126003567315255296,neutral,apple
126001989309054976,neutral,apple
126001758853009409,neutral,apple
126000843798491136,neutral,apple
125999022908510209,neutral,apple
125998732046123009,neutral,apple
125996412252078080,neutral,apple
125996330500890624,neutral,apple
125994997609803776,neutral,apple
125994518989385729,neutral,apple
125993702782025729,neutral,apple
125993105722839040,neutral,apple
125992838910586880,neutral,apple
125992594395250688,neutral,apple
125991449455104000,neutral,apple
125990236743405568,neutral,apple
125990217801940992,neutral,apple
125989605634879488,neutral,apple
125989196132388864,neutral,apple
125989009091592192,neutral,apple
125988775548559360,neutral,apple
125988651426512899,neutral,apple
125984350989860864,neutral,apple
125983179877253120,neutral,apple
125981074114359297,neutral,apple
125980918220464128,neutral,apple
125980676653723648,neutral,apple
125980615664336896,neutral,apple
125979228452818944,neutral,apple
125978290367381504,neutral,apple
125975779447291904,neutral,apple
125974955983769603,neutral,apple
125974497546338304,neutral,apple
125972882240188416,neutral,apple
125971256335024128,neutral,apple
125969677997453312,neutral,apple
125969128514260992,neutral,apple
125967560171720704,neutral,apple
125967126912712705,neutral,apple
125965569659895808,neutral,apple
125963773176582144,neutral,apple
125962667541270528,neutral,apple
125962608519036928,neutral,apple
125961033348153345,neutral,apple
125960438981734400,neutral,apple
125958702455988225,neutral,apple
125958525708021760,neutral,apple
125958117086347264,neutral,apple
125957972466737152,neutral,apple
125957965109932032,neutral,apple
125951303770845185,neutral,apple
125950941349421057,neutral,apple
125950505389273090,neutral,apple
125950026181648385,neutral,apple
125949784677810176,neutral,apple
125948450620702720,neutral,apple
125947460592996352,neutral,apple
125944856504827904,neutral,apple
125944293671182336,neutral,apple
125943115449253888,neutral,apple
125943078837161984,neutral,apple
125943020767019008,neutral,apple
125940398915977217,neutral,apple
125940300987371521,neutral,apple
125939862078619648,neutral,apple
125939833775460352,neutral,apple
125938918540574720,neutral,apple
125938325151432706,neutral,apple
125936985796919296,neutral,apple
125936323273048065,neutral,apple
125935636300570624,neutral,apple
125935627056324609,neutral,apple
125935503752171520,neutral,apple
125935314878476289,neutral,apple
125933630613766144,neutral,apple
125932876721168384,neutral,apple
125930342891790337,neutral,apple
125930143066759169,neutral,apple
125930002607906816,neutral,apple
125927540249473024,neutral,apple
125927536847880192,neutral,apple
125927533614084097,neutral,apple
125927530761953281,neutral,apple
125927399010467840,neutral,apple
125927174514540544,neutral,apple
125927032185044992,neutral,apple
125926624930693121,neutral,apple
125922989844856833,neutral,apple
125922500839342080,neutral,apple
125922174648324096,neutral,apple
125921393350160384,neutral,apple
125920729194704896,neutral,apple
125920725595983874,neutral,apple
125920721200361472,neutral,apple
125920717966544896,neutral,apple
125920716297211904,neutral,apple
125919221845721090,neutral,apple
125918906215968771,neutral,apple
125918450920062977,neutral,apple
125918447979872258,neutral,apple
125918444762828800,neutral,apple
125918441013133312,neutral,apple
125917264267579393,neutral,apple
125917174618525696,neutral,apple
125917170571026432,neutral,apple
125917164535418880,neutral,apple
125917160982855680,neutral,apple
125915210337890304,neutral,apple
125908946702696448,neutral,apple
125907633466130432,neutral,apple
125892140940267522,neutral,apple
125891898517889024,neutral,apple
125887065861787648,neutral,apple
125882473312817152,neutral,apple
125878880916611072,neutral,apple
125866627337162752,neutral,apple
125866368758333440,neutral,apple
125859792802693120,neutral,apple
125859488728236032,neutral,apple
125854430171111424,neutral,apple
125840474132066304,neutral,apple
125830917578162176,neutral,apple
125829040740368384,neutral,apple
125828984293425152,neutral,apple
125826820057731074,neutral,apple
125824709421039616,neutral,apple
125823389804929024,neutral,apple
125821979797364736,neutral,apple
125821218258550784,neutral,apple
125817967240949760,neutral,apple
125815990620659713,neutral,apple
125811943054393344,neutral,apple
125807897568481280,neutral,apple
125804983185719297,neutral,apple
125803571601080320,neutral,apple
125803457155301376,neutral,apple
125801811817922561,neutral,apple
125793487479259136,neutral,apple
125792596114161665,neutral,apple
125792107930714113,neutral,apple
125727869363163137,neutral,apple
125727349034598401,neutral,apple
125727044263874560,neutral,apple
125726769297891330,neutral,apple
125725274317914112,neutral,apple
125725019178409984,neutral,apple
125724524732882944,neutral,apple
125721197437648896,neutral,apple
125714971261812736,neutral,apple
125708425752612864,neutral,apple
125708240225959936,neutral,apple
125706125764083712,neutral,apple
125703536632807424,neutral,apple
125698733768843264,neutral,apple
125695449423286272,neutral,apple
125695107734319104,neutral,apple
125694587313467393,neutral,apple
125692890474233856,neutral,apple
125692845054115842,neutral,apple
125691975474229248,neutral,apple
125690764331196416,neutral,apple
125689905954299904,neutral,apple
125687710705926144,neutral,apple
125686643960193024,neutral,apple
125685016389894144,neutral,apple
125679996420374530,neutral,apple
125677838295764992,neutral,apple
125674121722998785,neutral,apple
125669834922008576,neutral,apple
125667332931596290,neutral,apple
125667159547461633,neutral,apple
125666909080387584,neutral,apple
125665930339565568,neutral,apple
125664999036301312,neutral,apple
125664891691474944,neutral,apple
125663967296229376,neutral,apple
125663914552868864,neutral,apple
125661036891226113,neutral,apple
125660067482697729,neutral,apple
125657950185463808,neutral,apple
125647236418912256,neutral,apple
125645376790331392,neutral,apple
125643523792969728,neutral,apple
125642256114909184,neutral,apple
125642161659199488,neutral,apple
125642041140060160,neutral,apple
125641351848136704,neutral,apple
125640758966484992,neutral,apple
125640679325052929,neutral,apple
125640515021578240,neutral,apple
125638955952640000,neutral,apple
125633549847117824,neutral,apple
125633468708302848,neutral,apple
125633233982459904,neutral,apple
125632687879884800,neutral,apple
125632582795804672,neutral,apple
125631556051140608,neutral,apple
125630955154190336,neutral,apple
125630836245676033,neutral,apple
125630016485732352,neutral,apple
125629788563050496,neutral,apple
125627732032888833,neutral,apple
125626286939979776,neutral,apple
125625630254567424,neutral,apple
125625566203346944,neutral,apple
125620113582993408,neutral,apple
125617451705712640,neutral,apple
125617133123153921,neutral,apple
125616747863736320,neutral,apple
125614951787266048,neutral,apple
125614910804738049,neutral,apple
125607526967410689,neutral,apple
125598495137726464,neutral,apple
125596991290998784,neutral,apple
125595669145722880,neutral,apple
125595441562783744,neutral,apple
125591434056318977,neutral,apple
125589884445536257,neutral,apple
125589258898644992,neutral,apple
125588749454278656,neutral,apple
125588587180863489,neutral,apple
125587186723725312,neutral,apple
125586682790674434,neutral,apple
125585063327956992,neutral,apple
125583717354831872,neutral,apple
125581507355086848,neutral,apple
125581280430669824,neutral,apple
125564573167263746,neutral,apple
125559846870323200,neutral,apple
125559232157327360,neutral,apple
125551370676862976,neutral,apple
125546017205665792,neutral,apple
125545914864640000,neutral,apple
125544363945230336,neutral,apple
125541112491425792,neutral,apple
125538769632886784,neutral,apple
125537487455137793,neutral,apple
125532364406398977,neutral,apple
125532202057482240,neutral,apple
125528344480587776,neutral,apple
125527718203887616,neutral,apple
125512197135806464,neutral,apple
125498684401135616,neutral,apple
